Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,strain,Library Name,BioSampleModel,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,GEO_Accession (exp),source_name,Host,isolation_source,Genotype,sample_type,collected_by,lat_lon,replicate,treatment,host_disease,isolate,growth_condition,Alias,Broker_name,Description,ENA_CHECKLIST,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,organism,sample_name,SRA_accession,title,Drug_concentration_ug/ml,sample,Time__hours,sra_title (run),Biological_replicate,tissue,genotype/variation,type-material,host_sex,community,Age,dev_stage,sex,Altitude,Biomaterial_provider,growth_phase,Condition,los_status,exposed_to,growth_media,resistance,strain/background,evolved_status,INSDC_center_alias,treated_with,component_organism,host_or_sample_description
SRR7140928,RNA-Seq,200,3206694600,PRJNA464389,SAMN09083378,1163741013,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4061772,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-11-13T00:00:00Z,GSM3133343,SRP145137,ATCC 17978,,,,,,,GSM3133343,Bacterial culture,,,WT parental strain,,,,,,,,mid-exponential growth in LB; 10 minute exposure to 5 mM H2O2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7140929,RNA-Seq,200,3257526800,PRJNA464389,SAMN09083378,1191071410,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4061772,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-11-13T00:00:00Z,GSM3133343,SRP145137,ATCC 17978,,,,,,,GSM3133343,Bacterial culture,,,WT parental strain,,,,,,,,mid-exponential growth in LB; 10 minute exposure to 5 mM H2O2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7140930,RNA-Seq,200,3048877000,PRJNA464389,SAMN09083377,1100332747,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4061773,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-11-13T00:00:00Z,GSM3133344,SRP145137,ATCC 17978,,,,,,,GSM3133344,Bacterial culture,,,WT parental strain,,,,,,,,mid-exponential growth in LB; 10 minute exposure to 5 mM H2O2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7140931,RNA-Seq,200,3092907600,PRJNA464389,SAMN09083377,1124042754,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4061773,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-11-13T00:00:00Z,GSM3133344,SRP145137,ATCC 17978,,,,,,,GSM3133344,Bacterial culture,,,WT parental strain,,,,,,,,mid-exponential growth in LB; 10 minute exposure to 5 mM H2O2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7140932,RNA-Seq,200,3437072000,PRJNA464389,SAMN09083376,1231655112,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4061774,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-11-13T00:00:00Z,GSM3133345,SRP145137,ATCC 17978,,,,,,,GSM3133345,Bacterial culture,,,OxyR-/- strain,,,,,,,,mid-exponential growth in LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7140933,RNA-Seq,200,3501300200,PRJNA464389,SAMN09083376,1264088131,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4061774,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-11-13T00:00:00Z,GSM3133345,SRP145137,ATCC 17978,,,,,,,GSM3133345,Bacterial culture,,,OxyR-/- strain,,,,,,,,mid-exponential growth in LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7140934,RNA-Seq,200,3351824800,PRJNA464389,SAMN09083375,1200718691,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4061775,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-11-13T00:00:00Z,GSM3133346,SRP145137,ATCC 17978,,,,,,,GSM3133346,Bacterial culture,,,OxyR-/- strain,,,,,,,,mid-exponential growth in LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7140935,RNA-Seq,200,3408061000,PRJNA464389,SAMN09083375,1230226783,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4061775,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-11-13T00:00:00Z,GSM3133346,SRP145137,ATCC 17978,,,,,,,GSM3133346,Bacterial culture,,,OxyR-/- strain,,,,,,,,mid-exponential growth in LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7140936,RNA-Seq,200,3180882000,PRJNA464389,SAMN09083374,1146841483,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4061776,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-11-13T00:00:00Z,GSM3133347,SRP145137,ATCC 17978,,,,,,,GSM3133347,Bacterial culture,,,OxyR-/- strain,,,,,,,,mid-exponential growth in LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7140937,RNA-Seq,200,3231846200,PRJNA464389,SAMN09083374,1173663635,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4061776,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-11-13T00:00:00Z,GSM3133347,SRP145137,ATCC 17978,,,,,,,GSM3133347,Bacterial culture,,,OxyR-/- strain,,,,,,,,mid-exponential growth in LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7140938,RNA-Seq,200,3024346600,PRJNA464389,SAMN09083373,1093705174,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4061777,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-11-13T00:00:00Z,GSM3133348,SRP145137,ATCC 17978,,,,,,,GSM3133348,Bacterial culture,,,OxyR-/- strain,,,,,,,,mid-exponential growth in LB; 10 minute exposure to 5 mM H2O2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7140939,RNA-Seq,200,3070840600,PRJNA464389,SAMN09083373,1118525411,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4061777,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-11-13T00:00:00Z,GSM3133348,SRP145137,ATCC 17978,,,,,,,GSM3133348,Bacterial culture,,,OxyR-/- strain,,,,,,,,mid-exponential growth in LB; 10 minute exposure to 5 mM H2O2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7140940,RNA-Seq,200,3092888400,PRJNA464389,SAMN09083372,1118278191,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4061778,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-11-13T00:00:00Z,GSM3133349,SRP145137,ATCC 17978,,,,,,,GSM3133349,Bacterial culture,,,OxyR-/- strain,,,,,,,,mid-exponential growth in LB; 10 minute exposure to 5 mM H2O2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7140941,RNA-Seq,200,3141161600,PRJNA464389,SAMN09083372,1143733073,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4061778,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-11-13T00:00:00Z,GSM3133349,SRP145137,ATCC 17978,,,,,,,GSM3133349,Bacterial culture,,,OxyR-/- strain,,,,,,,,mid-exponential growth in LB; 10 minute exposure to 5 mM H2O2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7140942,RNA-Seq,200,3763655200,PRJNA464389,SAMN09083371,1363822702,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4061779,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-11-13T00:00:00Z,GSM3133350,SRP145137,ATCC 17978,,,,,,,GSM3133350,Bacterial culture,,,OxyR-/- strain,,,,,,,,mid-exponential growth in LB; 10 minute exposure to 5 mM H2O2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7140943,RNA-Seq,200,3824016000,PRJNA464389,SAMN09083371,1395456565,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4061779,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-11-13T00:00:00Z,GSM3133350,SRP145137,ATCC 17978,,,,,,,GSM3133350,Bacterial culture,,,OxyR-/- strain,,,,,,,,mid-exponential growth in LB; 10 minute exposure to 5 mM H2O2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7140944,RNA-Seq,200,2967714800,PRJNA464389,SAMN09083370,1073169177,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4061780,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-11-13T00:00:00Z,GSM3133351,SRP145137,ATCC 17978,,,,,,,GSM3133351,Bacterial culture,,,MumR-/- strain,,,,,,,,mid-exponential growth in LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7140945,RNA-Seq,200,3015750000,PRJNA464389,SAMN09083370,1098373930,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4061780,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-11-13T00:00:00Z,GSM3133351,SRP145137,ATCC 17978,,,,,,,GSM3133351,Bacterial culture,,,MumR-/- strain,,,,,,,,mid-exponential growth in LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7140946,RNA-Seq,200,4489177600,PRJNA464389,SAMN09083369,1622732852,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4061781,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-11-13T00:00:00Z,GSM3133352,SRP145137,ATCC 17978,,,,,,,GSM3133352,Bacterial culture,,,MumR-/- strain,,,,,,,,mid-exponential growth in LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7140947,RNA-Seq,200,4568360000,PRJNA464389,SAMN09083369,1663507366,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4061781,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-11-13T00:00:00Z,GSM3133352,SRP145137,ATCC 17978,,,,,,,GSM3133352,Bacterial culture,,,MumR-/- strain,,,,,,,,mid-exponential growth in LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7140948,RNA-Seq,200,3446009400,PRJNA464389,SAMN09083368,1238138334,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4061782,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-11-13T00:00:00Z,GSM3133353,SRP145137,ATCC 17978,,,,,,,GSM3133353,Bacterial culture,,,MumR-/- strain,,,,,,,,mid-exponential growth in LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7140949,RNA-Seq,200,3500686800,PRJNA464389,SAMN09083368,1266778575,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4061782,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-11-13T00:00:00Z,GSM3133353,SRP145137,ATCC 17978,,,,,,,GSM3133353,Bacterial culture,,,MumR-/- strain,,,,,,,,mid-exponential growth in LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7140950,RNA-Seq,200,4052640800,PRJNA464389,SAMN09083367,1459782009,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4061783,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-11-13T00:00:00Z,GSM3133354,SRP145137,ATCC 17978,,,,,,,GSM3133354,Bacterial culture,,,mumR-/- strain,,,,,,,,mid-exponential growth in LB; 10 minute exposure to 5 mM H2O2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7140951,RNA-Seq,200,4116496800,PRJNA464389,SAMN09083367,1493604552,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4061783,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-11-13T00:00:00Z,GSM3133354,SRP145137,ATCC 17978,,,,,,,GSM3133354,Bacterial culture,,,mumR-/- strain,,,,,,,,mid-exponential growth in LB; 10 minute exposure to 5 mM H2O2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7140952,RNA-Seq,200,3106946000,PRJNA464389,SAMN09083366,1114556970,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4061784,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-11-13T00:00:00Z,GSM3133355,SRP145137,ATCC 17978,,,,,,,GSM3133355,Bacterial culture,,,mumR-/- strain,,,,,,,,mid-exponential growth in LB; 10 minute exposure to 5 mM H2O2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7140953,RNA-Seq,200,3153995000,PRJNA464389,SAMN09083366,1140150721,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4061784,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-11-13T00:00:00Z,GSM3133355,SRP145137,ATCC 17978,,,,,,,GSM3133355,Bacterial culture,,,mumR-/- strain,,,,,,,,mid-exponential growth in LB; 10 minute exposure to 5 mM H2O2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7140954,RNA-Seq,200,3551554600,PRJNA464389,SAMN09083365,1276763714,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4061785,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-11-13T00:00:00Z,GSM3133356,SRP145137,ATCC 17978,,,,,,,GSM3133356,Bacterial culture,,,mumR-/- strain,,,,,,,,mid-exponential growth in LB; 10 minute exposure to 5 mM H2O2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7140955,RNA-Seq,200,3602811200,PRJNA464389,SAMN09083365,1304769812,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4061785,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-11-13T00:00:00Z,GSM3133356,SRP145137,ATCC 17978,,,,,,,GSM3133356,Bacterial culture,,,mumR-/- strain,,,,,,,,mid-exponential growth in LB; 10 minute exposure to 5 mM H2O2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3245534,RNA-Seq,289,508856089,PRJEB31841,SAMEA5533067,256368991,P. Malaka De Silva,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX3272439,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-04-05T00:00:00Z,SAMEA5533067,ERP114451,ATCC 17978,Knockout strain 1 #1_p,,,,,,,,,,A1S_2006 gene knockout,,,,,,,,,E-MTAB-7815:Knockout strain 1 #1,ArrayExpress,Protocols: All cultures were grown in LB media at 37C with 250rpm shaking prior to extracting RNA samples for sequencing Total RNA was extracted from the cultures in their early log phase (O.D.600 = 0.6-0.8) using Qiagen RNeasy mini kit as per manufact...,ERC000011,2019-04-04,2019-03-25,UNIVERSITY OF MANITOBA,2019-04-04T04:02:45Z,2019-03-25T09:09:17Z,public,Acinetobacter baumannii,ERS3335138,ERS3335138,Knockout strain 1 #1,,,,,,,,,,,,,,,,,,,,,,,,UNIVERSITY OF MANITOBA,,,
